읍면동,연령별,항목,연도,값
온양4동,85세이상,총인구(명),2024,345.0
온양4동,85세이상,총인구_남자(명),2024,96.0
온양4동,85세이상,총인구_여자(명),2024,249.0
온양4동,85세이상,총인구_성비,2024,38.6
온양4동,85세이상,내국인(명),2024,337.0
온양4동,85세이상,내국인_남자(명),2024,96.0
온양4동,85세이상,내국인_여자(명),2024,241.0
온양4동,85세이상,내국인_성비,2024,39.8
온양4동,평균연령,총인구(명),2024,44.9
온양4동,평균연령,총인구_남자(명),2024,43.1
온양4동,평균연령,총인구_여자(명),2024,46.7
온양4동,평균연령,내국인(명),2024,46.4
온양4동,평균연령,내국인_남자(명),2024,44.6
온양4동,평균연령,내국인_여자(명),2024,48.2
온양4동,중위연령,총인구(명),2024,46.9
온양4동,중위연령,총인구_남자(명),2024,45.1
온양4동,중위연령,총인구_여자(명),2024,48.9
온양4동,중위연령,내국인(명),2024,49.4
온양4동,중위연령,내국인_남자(명),2024,47.9
온양4동,중위연령,내국인_여자(명),2024,50.8
온양5동,합계,총인구(명),2024,21566.0
온양5동,합계,총인구_남자(명),2024,11028.0
온양5동,합계,총인구_여자(명),2024,10538.0
온양5동,합계,총인구_성비,2024,104.6
온양5동,합계,내국인(명),2024,20364.0
온양5동,합계,내국인_남자(명),2024,10445.0
온양5동,합계,내국인_여자(명),2024,9919.0
온양5동,합계,내국인_성비,2024,105.3
온양5동,0~4세,총인구(명),2024,498.0
온양5동,0~4세,총인구_남자(명),2024,259.0
온양5동,0~4세,총인구_여자(명),2024,239.0
온양5동,0~4세,총인구_성비,2024,108.4
온양5동,0~4세,내국인(명),2024,458.0
온양5동,0~4세,내국인_남자(명),2024,239.0
온양5동,0~4세,내국인_여자(명),2024,219.0
온양5동,0~4세,내국인_성비,2024,109.1
온양5동,5~9세,총인구(명),2024,889.0
온양5동,5~9세,총인구_남자(명),2024,512.0
온양5동,5~9세,총인구_여자(명),2024,377.0
온양5동,5~9세,총인구_성비,2024,135.8
온양5동,5~9세,내국인(명),2024,834.0
온양5동,5~9세,내국인_남자(명),2024,478.0
온양5동,5~9세,내국인_여자(명),2024,356.0
온양5동,5~9세,내국인_성비,2024,134.3
온양5동,10~14세,총인구(명),2024,1336.0
온양5동,10~14세,총인구_남자(명),2024,693.0
온양5동,10~14세,총인구_여자(명),2024,643.0
온양5동,10~14세,총인구_성비,2024,107.8
온양5동,10~14세,내국인(명),2024,1288.0
온양5동,10~14세,내국인_남자(명),2024,663.0
온양5동,10~14세,내국인_여자(명),2024,625.0
온양5동,10~14세,내국인_성비,2024,106.1
온양5동,15~19세,총인구(명),2024,1229.0
온양5동,15~19세,총인구_남자(명),2024,658.0
온양5동,15~19세,총인구_여자(명),2024,571.0
온양5동,15~19세,총인구_성비,2024,115.2
온양5동,15~19세,내국인(명),2024,1192.0
온양5동,15~19세,내국인_남자(명),2024,638.0
온양5동,15~19세,내국인_여자(명),2024,554.0
온양5동,15~19세,내국인_성비,2024,115.2
온양5동,20~24세,총인구(명),2024,1099.0
온양5동,20~24세,총인구_남자(명),2024,623.0
온양5동,20~24세,총인구_여자(명),2024,476.0
온양5동,20~24세,총인구_성비,2024,130.9
온양5동,20~24세,내국인(명),2024,1054.0
온양5동,20~24세,내국인_남자(명),2024,595.0
온양5동,20~24세,내국인_여자(명),2024,459.0
온양5동,20~24세,내국인_성비,2024,129.6
온양5동,25~29세,총인구(명),2024,1384.0
온양5동,25~29세,총인구_남자(명),2024,790.0
온양5동,25~29세,총인구_여자(명),2024,594.0
온양5동,25~29세,총인구_성비,2024,133.0
온양5동,25~29세,내국인(명),2024,1333.0
온양5동,25~29세,내국인_남자(명),2024,767.0
온양5동,25~29세,내국인_여자(명),2024,566.0
온양5동,25~29세,내국인_성비,2024,135.5
온양5동,30~34세,총인구(명),2024,1300.0
온양5동,30~34세,총인구_남자(명),2024,744.0
온양5동,30~34세,총인구_여자(명),2024,556.0
온양5동,30~34세,총인구_성비,2024,133.8
온양5동,30~34세,내국인(명),2024,1193.0
온양5동,30~34세,내국인_남자(명),2024,690.0
온양5동,30~34세,내국인_여자(명),2024,503.0
온양5동,30~34세,내국인_성비,2024,137.2
온양5동,35~39세,총인구(명),2024,1286.0
온양5동,35~39세,총인구_남자(명),2024,644.0
온양5동,35~39세,총인구_여자(명),2024,642.0
온양5동,35~39세,총인구_성비,2024,100.3
온양5동,35~39세,내국인(명),2024,1086.0
온양5동,35~39세,내국인_남자(명),2024,556.0
온양5동,35~39세,내국인_여자(명),2024,530.0
온양5동,35~39세,내국인_성비,2024,104.9
온양5동,40~44세,총인구(명),2024,1934.0
온양5동,40~44세,총인구_남자(명),2024,973.0
온양5동,40~44세,총인구_여자(명),2024,961.0
온양5동,40~44세,총인구_성비,2024,101.2
온양5동,40~44세,내국인(명),2024,1787.0
온양5동,40~44세,내국인_남자(명),2024,899.0
온양5동,40~44세,내국인_여자(명),2024,888.0
온양5동,40~44세,내국인_성비,2024,101.2
온양5동,45~49세,총인구(명),2024,1916.0
온양5동,45~49세,총인구_남자(명),2024,968.0
온양5동,45~49세,총인구_여자(명),2024,948.0
온양5동,45~49세,총인구_성비,2024,102.1
온양5동,45~49세,내국인(명),2024,1806.0
온양5동,45~49세,내국인_남자(명),2024,906.0
온양5동,45~49세,내국인_여자(명),2024,900.0
온양5동,45~49세,내국인_성비,2024,100.7
온양5동,50~54세,총인구(명),2024,2164.0
온양5동,50~54세,총인구_남자(명),2024,1114.0
온양5동,50~54세,총인구_여자(명),2024,1050.0
온양5동,50~54세,총인구_성비,2024,106.1
온양5동,50~54세,내국인(명),2024,2072.0
온양5동,50~54세,내국인_남자(명),2024,1073.0
온양5동,50~54세,내국인_여자(명),2024,999.0
온양5동,50~54세,내국인_성비,2024,107.4
온양5동,55~59세,총인구(명),2024,1888.0
온양5동,55~59세,총인구_남자(명),2024,945.0
온양5동,55~59세,총인구_여자(명),2024,943.0
온양5동,55~59세,총인구_성비,2024,100.2
온양5동,55~59세,내국인(명),2024,1807.0
온양5동,55~59세,내국인_남자(명),2024,902.0
온양5동,55~59세,내국인_여자(명),2024,905.0
온양5동,55~59세,내국인_성비,2024,99.7
온양5동,60~64세,총인구(명),2024,1589.0
온양5동,60~64세,총인구_남자(명),2024,780.0
온양5동,60~64세,총인구_여자(명),2024,809.0
온양5동,60~64세,총인구_성비,2024,96.4
온양5동,60~64세,내국인(명),2024,1517.0
온양5동,60~64세,내국인_남자(명),2024,754.0
온양5동,60~64세,내국인_여자(명),2024,763.0
온양5동,60~64세,내국인_성비,2024,98.8
온양5동,65~69세,총인구(명),2024,1129.0
온양5동,65~69세,총인구_남자(명),2024,548.0
온양5동,65~69세,총인구_여자(명),2024,581.0
온양5동,65~69세,총인구_성비,2024,94.3
온양5동,65~69세,내국인(명),2024,1060.0
온양5동,65~69세,내국인_남자(명),2024,521.0
온양5동,65~69세,내국인_여자(명),2024,539.0
온양5동,65~69세,내국인_성비,2024,96.7
온양5동,70~74세,총인구(명),2024,715.0
온양5동,70~74세,총인구_남자(명),2024,314.0
온양5동,70~74세,총인구_여자(명),2024,401.0
온양5동,70~74세,총인구_성비,2024,78.3
온양5동,70~74세,내국인(명),2024,689.0
온양5동,70~74세,내국인_남자(명),2024,306.0
온양5동,70~74세,내국인_여자(명),2024,383.0
온양5동,70~74세,내국인_성비,2024,79.9
온양5동,75~79세,총인구(명),2024,501.0
온양5동,75~79세,총인구_남자(명),2024,218.0
온양5동,75~79세,총인구_여자(명),2024,283.0
온양5동,75~79세,총인구_성비,2024,77.0
온양5동,75~79세,내국인(명),2024,486.0
온양5동,75~79세,내국인_남자(명),2024,215.0
온양5동,75~79세,내국인_여자(명),2024,271.0
온양5동,75~79세,내국인_성비,2024,79.3
온양5동,80~84세,총인구(명),2024,400.0
온양5동,80~84세,총인구_남자(명),2024,149.0
온양5동,80~84세,총인구_여자(명),2024,251.0
온양5동,80~84세,총인구_성비,2024,59.4
온양5동,80~84세,내국인(명),2024,394.0
온양5동,80~84세,내국인_남자(명),2024,147.0
온양5동,80~84세,내국인_여자(명),2024,247.0
온양5동,80~84세,내국인_성비,2024,59.5
온양5동,85~89세,총인구(명),2024,233.0
온양5동,85~89세,총인구_남자(명),2024,76.0
온양5동,85~89세,총인구_여자(명),2024,157.0
온양5동,85~89세,총인구_성비,2024,48.4
온양5동,85~89세,내국인(명),2024,232.0
온양5동,85~89세,내국인_남자(명),2024,76.0
온양5동,85~89세,내국인_여자(명),2024,156.0
온양5동,85~89세,내국인_성비,2024,48.7
온양5동,90~94세,총인구(명),2024,63.0
온양5동,90~94세,총인구_남자(명),2024,19.0
온양5동,90~94세,총인구_여자(명),2024,44.0
온양5동,90~94세,총인구_성비,2024,43.2
온양5동,90~94세,내국인(명),2024,63.0
온양5동,90~94세,내국인_남자(명),2024,19.0
온양5동,90~94세,내국인_여자(명),2024,44.0
온양5동,90~94세,내국인_성비,2024,43.2
온양5동,95~99세,총인구(명),2024,11.0
온양5동,95~99세,총인구_여자(명),2024,10.0
온양5동,95~99세,총인구_성비,2024,10.0
온양5동,95~99세,내국인(명),2024,11.0
온양5동,95~99세,내국인_여자(명),2024,10.0
온양5동,95~99세,내국인_성비,2024,10.0
온양5동,100세이상,총인구_성비,2024,0.0
온양5동,100세이상,내국인_성비,2024,0.0
온양5동,15세미만,총인구(명),2024,2723.0
온양5동,15세미만,총인구_남자(명),2024,1464.0
온양5동,15세미만,총인구_여자(명),2024,1259.0
온양5동,15세미만,총인구_성비,2024,116.3
온양5동,15세미만,내국인(명),2024,2580.0
온양5동,15세미만,내국인_남자(명),2024,1380.0
온양5동,15세미만,내국인_여자(명),2024,1200.0
온양5동,15세미만,내국인_성비,2024,115.0
온양5동,15~64세,총인구(명),2024,15789.0
온양5동,15~64세,총인구_남자(명),2024,8239.0
온양5동,15~64세,총인구_여자(명),2024,7550.0
온양5동,15~64세,총인구_성비,2024,109.1
온양5동,15~64세,내국인(명),2024,14847.0
온양5동,15~64세,내국인_남자(명),2024,7780.0
온양5동,15~64세,내국인_여자(명),2024,7067.0
온양5동,15~64세,내국인_성비,2024,110.1
온양5동,65세이상,총인구(명),2024,3054.0
온양5동,65세이상,총인구_남자(명),2024,1325.0
온양5동,65세이상,총인구_여자(명),2024,1729.0
온양5동,65세이상,총인구_성비,2024,76.6
온양5동,65세이상,내국인(명),2024,2937.0
온양5동,65세이상,내국인_남자(명),2024,1285.0
온양5동,65세이상,내국인_여자(명),2024,1652.0
온양5동,65세이상,내국인_성비,2024,77.8
온양5동,85세이상,총인구(명),2024,309.0
온양5동,85세이상,총인구_남자(명),2024,96.0
온양5동,85세이상,총인구_여자(명),2024,213.0
온양5동,85세이상,총인구_성비,2024,45.1
온양5동,85세이상,내국인(명),2024,308.0
온양5동,85세이상,내국인_남자(명),2024,96.0
온양5동,85세이상,내국인_여자(명),2024,212.0
온양5동,85세이상,내국인_성비,2024,45.3
온양5동,평균연령,총인구(명),2024,42.7
온양5동,평균연령,총인구_남자(명),2024,41.3
온양5동,평균연령,총인구_여자(명),2024,44.3
온양5동,평균연령,내국인(명),2024,42.8
온양5동,평균연령,내국인_남자(명),2024,41.4
온양5동,평균연령,내국인_여자(명),2024,44.4
온양5동,중위연령,총인구(명),2024,44.6
온양5동,중위연령,총인구_남자(명),2024,43.1
온양5동,중위연령,총인구_여자(명),2024,46.0
온양5동,중위연령,내국인(명),2024,44.9
온양5동,중위연령,내국인_남자(명),2024,43.4
온양5동,중위연령,내국인_여자(명),2024,46.5
온양6동,합계,총인구(명),2024,26363.0
온양6동,합계,총인구_남자(명),2024,13020.0
온양6동,합계,총인구_여자(명),2024,13343.0
온양6동,합계,총인구_성비,2024,97.6
온양6동,합계,내국인(명),2024,25657.0
온양6동,합계,내국인_남자(명),2024,12725.0
온양6동,합계,내국인_여자(명),2024,12932.0
온양6동,합계,내국인_성비,2024,98.4
온양6동,0~4세,총인구(명),2024,743.0
온양6동,0~4세,총인구_남자(명),2024,356.0
온양6동,0~4세,총인구_여자(명),2024,387.0
온양6동,0~4세,총인구_성비,2024,92.0
온양6동,0~4세,내국인(명),2024,733.0
온양6동,0~4세,내국인_남자(명),2024,352.0
온양6동,0~4세,내국인_여자(명),2024,381.0
온양6동,0~4세,내국인_성비,2024,92.4
온양6동,5~9세,총인구(명),2024,1320.0
온양6동,5~9세,총인구_남자(명),2024,642.0
온양6동,5~9세,총인구_여자(명),2024,678.0
온양6동,5~9세,총인구_성비,2024,94.7
온양6동,5~9세,내국인(명),2024,1292.0
온양6동,5~9세,내국인_남자(명),2024,631.0
온양6동,5~9세,내국인_여자(명),2024,661.0
온양6동,5~9세,내국인_성비,2024,95.5
온양6동,10~14세,총인구(명),2024,1608.0
온양6동,10~14세,총인구_남자(명),2024,830.0
온양6동,10~14세,총인구_여자(명),2024,778.0
온양6동,10~14세,총인구_성비,2024,106.7
온양6동,10~14세,내국인(명),2024,1591.0
온양6동,10~14세,내국인_남자(명),2024,821.0
온양6동,10~14세,내국인_여자(명),2024,770.0
온양6동,10~14세,내국인_성비,2024,106.6
온양6동,15~19세,총인구(명),2024,1459.0
온양6동,15~19세,총인구_남자(명),2024,724.0
온양6동,15~19세,총인구_여자(명),2024,735.0
온양6동,15~19세,총인구_성비,2024,98.5
온양6동,15~19세,내국인(명),2024,1449.0
온양6동,15~19세,내국인_남자(명),2024,719.0
온양6동,15~19세,내국인_여자(명),2024,730.0
온양6동,15~19세,내국인_성비,2024,98.5
온양6동,20~24세,총인구(명),2024,1175.0
온양6동,20~24세,총인구_남자(명),2024,635.0
온양6동,20~24세,총인구_여자(명),2024,540.0
온양6동,20~24세,총인구_성비,2024,117.6
온양6동,20~24세,내국인(명),2024,1156.0
온양6동,20~24세,내국인_남자(명),2024,626.0
온양6동,20~24세,내국인_여자(명),2024,530.0
온양6동,20~24세,내국인_성비,2024,118.1
온양6동,25~29세,총인구(명),2024,1148.0
온양6동,25~29세,총인구_남자(명),2024,620.0
온양6동,25~29세,총인구_여자(명),2024,528.0
온양6동,25~29세,총인구_성비,2024,117.4
온양6동,25~29세,내국인(명),2024,1098.0
온양6동,25~29세,내국인_남자(명),2024,599.0
온양6동,25~29세,내국인_여자(명),2024,499.0
온양6동,25~29세,내국인_성비,2024,120.0
온양6동,30~34세,총인구(명),2024,1373.0
온양6동,30~34세,총인구_남자(명),2024,663.0
온양6동,30~34세,총인구_여자(명),2024,710.0
온양6동,30~34세,총인구_성비,2024,93.4
온양6동,30~34세,내국인(명),2024,1297.0
온양6동,30~34세,내국인_남자(명),2024,636.0
온양6동,30~34세,내국인_여자(명),2024,661.0
온양6동,30~34세,내국인_성비,2024,96.2
온양6동,35~39세,총인구(명),2024,1708.0
온양6동,35~39세,총인구_남자(명),2024,872.0
온양6동,35~39세,총인구_여자(명),2024,836.0
온양6동,35~39세,총인구_성비,2024,104.3
온양6동,35~39세,내국인(명),2024,1607.0
온양6동,35~39세,내국인_남자(명),2024,828.0
온양6동,35~39세,내국인_여자(명),2024,779.0
온양6동,35~39세,내국인_성비,2024,106.3
온양6동,40~44세,총인구(명),2024,2398.0
온양6동,40~44세,총인구_남자(명),2024,1209.0
온양6동,40~44세,총인구_여자(명),2024,1189.0
온양6동,40~44세,총인구_성비,2024,101.7
온양6동,40~44세,내국인(명),2024,2321.0
온양6동,40~44세,내국인_남자(명),2024,1174.0
온양6동,40~44세,내국인_여자(명),2024,1147.0
온양6동,40~44세,내국인_성비,2024,102.4
온양6동,45~49세,총인구(명),2024,2474.0
온양6동,45~49세,총인구_남자(명),2024,1222.0
온양6동,45~49세,총인구_여자(명),2024,1252.0
온양6동,45~49세,총인구_성비,2024,97.6
온양6동,45~49세,내국인(명),2024,2403.0
온양6동,45~49세,내국인_남자(명),2024,1190.0
온양6동,45~49세,내국인_여자(명),2024,1213.0
온양6동,45~49세,내국인_성비,2024,98.1
온양6동,50~54세,총인구(명),2024,2510.0
온양6동,50~54세,총인구_남자(명),2024,1336.0
온양6동,50~54세,총인구_여자(명),2024,1174.0
온양6동,50~54세,총인구_성비,2024,113.8
온양6동,50~54세,내국인(명),2024,2433.0
온양6동,50~54세,내국인_남자(명),2024,1303.0
온양6동,50~54세,내국인_여자(명),2024,1130.0
온양6동,50~54세,내국인_성비,2024,115.3
온양6동,55~59세,총인구(명),2024,2297.0
